response_id,birth_year_roc,gender,city_raw,ideology_raw,party_id_raw,residency_status_raw,cross_strait_preference_raw,identity_category_raw,direct_support_unification,direct_pride_taiwan,direct_pride_china,education_years,employment_status_raw,work_type_raw,current_status_raw,home_language_raw,father_origin_raw,marital_status_raw,social_media_use_raw,follows_political_news_raw,main_news_source_raw,vote_2024_raw,social_class_raw,list_pride_treatment_indicator,list_independence_treatment_indicator,list_pride_treatment_arm,list_independence_treatment_arm,list_pride_taiwan_treatment_count,list_pride_china_treatment_count,list_pride_control_count,list_pride_taiwan_count,list_independence_treatment_count,list_independence_control_count
R_471bjGNrym1Tw1H,71,女性,宜蘭縣,中立,不知道,本地出生公民,永遠維持現狀,兩者都是,不知道,同意,同意,12,有工作,受雇替別人工作,,國語,台灣閩南人,離婚,一天數個小時,有,其他管道,中下層,沒有投票/投廢票,1,0,taiwan_pride_treatment,control,3,,,3,,1
R_4rAzL7U0E1VZhL1,66,男性,彰化縣,中立,不知道,本地出生公民,永遠維持現狀,台灣人,不同意,同意,不同意,15,有工作,受雇替別人工作,,台語,台灣閩南人,已婚,一天數個小時,有,報刊雜誌(紙本或網路),中下層,柯文哲/吳欣盈,1,0,taiwan_pride_treatment,control,2,,,2,,0
R_4wsEC4XW0JDiThe,78,女性,高雄市,接近自由主義,不知道,本地出生公民,維持現狀，以後走向獨立,台灣人,不知道,同意,不知道,12,沒有工作,,失業/待業中,國語,台灣閩南人,離婚,一天數個小時,有,其他管道,中下層,柯文哲/吳欣盈,1,0,taiwan_pride_treatment,control,3,,,3,,1
R_4gEegdkRv19EaRj,71,男性,桃園市,中立,不知道,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,同意,同意,不同意,16,有工作,受雇替別人工作,,國語,台灣的外省人,單身,一天數個小時,有,社交媒體,中間層,侯友宜/趙少康,0,1,control,independence_treatment,,,2,2,2,
R_4VG47XhLNFNy0bT,71,男性,嘉義市,接近保守主義,國民黨,本地出生公民,維持現狀，以後走向統一,兩者都是,不同意,同意,同意,14,有工作,自行創業 (自雇),,國語,台灣的外省人,單身,始終保持連線/上網狀態,有,報刊雜誌(紙本或網路),中下層,侯友宜/趙少康,0,1,control,independence_treatment,,,1,1,0,
R_4Rn1oNbFvgTiPyo,84,男性,新北市,自由主義,台灣民眾黨,本地出生公民,永遠維持現狀,台灣人,不同意,同意,不同意,16,有工作,自行創業 (自雇),,台語,台灣閩南人,同居,一天數個小時,有,社交媒體,中上層,柯文哲/吳欣盈,2,1,china_pride_treatment,independence_treatment,,3,,,2,
R_4OftqPNJbUCton1,48,男性,新北市,中立,不知道,本地出生公民,維持現狀，看情形再決定獨立或統一,兩者都是,不同意,不知道,同意,18,沒有工作,,退休,國語,台灣閩南人,已婚,一天數個小時,有,報刊雜誌(紙本或網路),中下層,沒有投票/投廢票,1,1,taiwan_pride_treatment,independence_treatment,1,,,1,1,
R_4I3iLkcof3a9sZo,87,女性,雲林縣,接近自由主義,民進黨,本地出生公民,永遠維持現狀,台灣人,不同意,同意,不同意,16,有工作,受雇替別人工作,,台語,台灣閩南人,單身,一天數個小時,有,社交媒體,中間層,賴清德/蕭美琴,2,0,china_pride_treatment,control,,3,,,,3
R_4NVazPuQFBh47MR,41,男性,臺北市,中立,國民黨,本地出生公民,儘快統一,兩者都是,不同意,不知道,同意,19,沒有工作,,退休,國語,大陸各省市人,已婚,一天數個小時,有,其他管道,中下層,侯友宜/趙少康,0,0,control,control,,,3,3,,1
R_4QWjviFULVBb50E,59,女性,臺南市,接近保守主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,12,有工作,受雇替別人工作,,台語,台灣閩南人,已婚,一天數個小時,有,電視,中上層,賴清德/蕭美琴,1,0,taiwan_pride_treatment,control,4,,,4,,2
R_4xAlvVl0bYOR0ir,69,男性,新北市,接近自由主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,不同意,同意,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,始終保持連線/上網狀態,有,報刊雜誌(紙本或網路),中間層,賴清德/蕭美琴,1,0,taiwan_pride_treatment,control,4,,,4,,2
R_4txIHAC8qcaC9cL,42,男性,高雄市,接近保守主義,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,兩者都是,不同意,同意,同意,16,沒有工作,,退休,國語,台灣閩南人,已婚,始終保持連線/上網狀態,有,報刊雜誌(紙本或網路),中間層,侯友宜/趙少康,1,0,taiwan_pride_treatment,control,2,,,2,,1
R_4BfdJ4WOtn1VT46,92,女性,宜蘭縣,中立,不知道,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不知道,不知道,不知道,12,有工作,受雇替別人工作,,國語,台灣閩南人,同居,始終保持連線/上網狀態,有,社交媒體,中間層,沒有投票/投廢票,0,1,control,independence_treatment,,,2,2,2,
R_496N1aWwsw29xPu,78,女性,臺南市,中立,其他政黨,本地出生公民,儘快統一,中國人,不同意,不同意,同意,17,有工作,在家族企業工作,,台語,台灣的外省人,已婚,一天數個小時,有,社交媒體,中間層,柯文哲/吳欣盈,0,1,control,independence_treatment,,,1,1,3,
R_40vE2dGREXs47wM,62,男性,桃園市,自由主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,12,沒有工作,,家管,國語,台灣客家人,已婚,一天數個小時,有,社交媒體,中下層,賴清德/蕭美琴,0,0,control,control,,,2,2,,2
R_4wUOs9MHFCPYzQd,93,女性,新北市,中立,不知道,本地出生公民,永遠維持現狀,台灣人,不知道,同意,不同意,15,有工作,受雇替別人工作,,台語,台灣客家人,單身,始終保持連線/上網狀態,有,電視,中下層,沒有投票/投廢票,1,1,taiwan_pride_treatment,independence_treatment,2,,,2,4,
R_4yOR4JUQ3ObsArn,71,女性,新北市,接近自由主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,不同意,同意,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,一天數個小時,有,報刊雜誌(紙本或網路),中間層,賴清德/蕭美琴,2,0,china_pride_treatment,control,,2,,,,2
R_4KNJ7uNYUPoIk5P,57,男性,臺北市,中立,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不同意,不同意,不知道,12,沒有工作,,退休,國語,台灣閩南人,單身,一天數個小時,有,電視,中間層,侯友宜/趙少康,2,1,china_pride_treatment,independence_treatment,,3,,,2,
R_4G0QCyrqj7wA3hb,87,女性,高雄市,中立,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,19,有工作,在家族企業工作,,國語,台灣閩南人,單身,從來沒有,有,社交媒體,中下層,賴清德/蕭美琴,1,1,taiwan_pride_treatment,independence_treatment,4,,,4,3,
R_4kunAlDuYuXJhGu,63,男性,新北市,接近自由主義,不知道,本地出生公民,維持現狀，以後走向統一,台灣人,不同意,同意,不同意,12,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,始終保持連線/上網狀態,有,電視,中間層,侯友宜/趙少康,1,1,taiwan_pride_treatment,independence_treatment,1,,,1,2,
R_4rOiIAXNk9YZKj0,81,男性,桃園市,中立,不知道,本地出生公民,儘快統一,兩者都是,同意,同意,同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,報刊雜誌(紙本或網路),中間層,沒有投票/投廢票,1,1,taiwan_pride_treatment,independence_treatment,2,,,2,1,
R_44HSMztjbK8do2m,62,男性,屏東縣,自由主義,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,兩者都是,不同意,同意,不同意,14,有工作,受雇替別人工作,,國語,台灣閩南人,單身,一天數個小時,有,報刊雜誌(紙本或網路),中間層,侯友宜/趙少康,0,0,control,control,,,2,2,,2
R_4HoUAVT5VMDkGpX,67,男性,屏東縣,中立,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,4,有工作,受雇替別人工作,,台語,台灣閩南人,單身,一天數個小時,有,報刊雜誌(紙本或網路),中下層,賴清德/蕭美琴,2,1,china_pride_treatment,independence_treatment,,4,,,4,
R_4P9Fk54FtJxZ0Kl,70,男性,屏東縣,中立,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,3,有工作,受雇替別人工作,,台語,台灣閩南人,單身,一天數個小時,有,社交媒體,中下層,賴清德/蕭美琴,1,0,taiwan_pride_treatment,control,4,,,4,,3
R_4qX6ohc5PhNuxjb,70,女性,高雄市,接近自由主義,民進黨,本地出生公民,儘快宣布獨立,台灣人,同意,同意,不同意,17,有工作,自行創業 (自雇),,台語,台灣閩南人,單身,每天半小時到一個小時,有,社交媒體,中間層,賴清德/蕭美琴,0,1,control,independence_treatment,,,1,1,2,
R_4sXeZ3RIOxYKZAK,74,男性,臺北市,接近保守主義,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,兩者都是,不同意,同意,不知道,12,有工作,受雇替別人工作,,國語,台灣的外省人,單身,始終保持連線/上網狀態,有,社交媒體,中下層,侯友宜/趙少康,2,1,china_pride_treatment,independence_treatment,,1,,,2,
R_4kFYridn9R9FS5Z,70,男性,臺中市,中立,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,不同意,同意,同意,12,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,每天半小時到一個小時,有,報刊雜誌(紙本或網路),中下層,賴清德/蕭美琴,1,1,taiwan_pride_treatment,independence_treatment,3,,,3,2,
R_45Egzoa54s54Dwv,57,男性,彰化縣,中立,國民黨,本地出生公民,維持現狀，以後走向統一,兩者都是,不同意,不知道,同意,15,有工作,受雇替別人工作,,台語,台灣閩南人,已婚,始終保持連線/上網狀態,有,電視,中間層,侯友宜/趙少康,1,1,taiwan_pride_treatment,independence_treatment,2,,,2,1,
R_41AX0GZLAeXbODf,55,男性,新竹市,中立,不知道,本地出生公民,永遠維持現狀,兩者都是,不知道,不知道,不知道,25,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,一天數個小時,有,社交媒體,中間層,沒有投票/投廢票,0,0,control,control,,,1,1,,0
R_4X7OETc5QPocjC4,73,男性,臺北市,自由主義,不知道,本地出生公民,維持現狀，看情形再決定獨立或統一,兩者都是,不知道,同意,不同意,15,有工作,受雇替別人工作,,國語,台灣原住民,已婚,一天數個小時,沒有,電視,下層,沒有投票/投廢票,0,1,control,independence_treatment,,,2,2,2,
R_4uFaBH05nQuHaJH,96,男性,臺南市,中立,不知道,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不知道,不知道,不知道,12,有工作,受雇替別人工作,,國語,台灣閩南人,單身,一天數個小時,有,社交媒體,中間層,沒有投票/投廢票,2,0,china_pride_treatment,control,,2,,,,1
R_4jm4jEposWMZy3t,89,男性,臺南市,接近自由主義,台灣民眾黨,本地出生公民,儘快宣布獨立,台灣人,同意,同意,不同意,15,沒有工作,,失業/待業中,國語,台灣閩南人,已婚,一天數個小時,沒有,電視,中間層,柯文哲/吳欣盈,2,0,china_pride_treatment,control,,2,,,,1
R_4pXJjJttoHpMDvr,64,男性,屏東縣,中立,其他政黨,本地出生公民,永遠維持現狀,兩者都是,不同意,不知道,不知道,16,有工作,自行創業 (自雇),,國語,大陸各省市人,已婚,一天數個小時,有,電視,中間層,沒有投票/投廢票,2,0,china_pride_treatment,control,,2,,,,1
R_4LpvhqBeMO92K0C,67,男性,新北市,中立,民進黨,本地出生公民,永遠維持現狀,兩者都是,不同意,不同意,不同意,20,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,始終保持連線/上網狀態,有,報刊雜誌(紙本或網路),中間層,沒有投票/投廢票,2,1,china_pride_treatment,independence_treatment,,3,,,1,
R_40qxBbJA0yI7S6D,57,男性,桃園市,接近自由主義,不知道,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,12,有工作,自行創業 (自雇),,國語,大陸各省市人,已婚,始終保持連線/上網狀態,有,社交媒體,中間層,沒有投票/投廢票,1,0,taiwan_pride_treatment,control,2,,,2,,3
R_4nreza8Tl13cy11,62,男性,新北市,接近自由主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,14,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,每天半小時到一個小時,有,電視,中下層,賴清德/蕭美琴,1,0,taiwan_pride_treatment,control,1,,,1,,1
R_4Qynn3tByOnF8cd,66,男性,新北市,中立,國民黨,本地出生公民,儘快統一,兩者都是,不同意,不同意,不知道,10,沒有工作,,殘障人士,國語,台灣閩南人,單身,一天數個小時,有,報刊雜誌(紙本或網路),下層,侯友宜/趙少康,0,0,control,control,,,1,1,,2
R_4EArBGWv6NFQ1vH,99,女性,臺北市,自由主義,國民黨,本地出生公民,永遠維持現狀,台灣人,不同意,同意,同意,12,有工作,受雇替別人工作,,國語,台灣的外省人,已婚,一天數個小時,有,報刊雜誌(紙本或網路),中間層,沒有投票/投廢票,1,0,taiwan_pride_treatment,control,3,,,3,,1
R_4f7tBP4NLIFm0KF,69,男性,臺中市,保守主義,不知道,本地出生公民,永遠維持現狀,台灣人,不知道,不知道,不知道,10,有工作,受雇替別人工作,,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,其他管道,下層,沒有投票/投廢票,2,1,china_pride_treatment,independence_treatment,,4,,,1,
R_4HLkDsesXVy9sVT,82,女性,彰化縣,接近自由主義,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不知道,同意,不知道,16,有工作,受雇替別人工作,,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,報刊雜誌(紙本或網路),中間層,柯文哲/吳欣盈,2,0,china_pride_treatment,control,,3,,,,2
R_4aQB5u57rg9KCLD,79,女性,臺北市,接近自由主義,不知道,本地出生公民,永遠維持現狀,台灣人,不知道,同意,不同意,15,有工作,受雇替別人工作,,國語,台灣閩南人,單身,一天數個小時,有,電視,中下層,沒有投票/投廢票,2,0,china_pride_treatment,control,,2,,,,1
R_4fAql2fe6iNJHwJ,83,男性,桃園市,接近自由主義,台灣民眾黨,本地出生公民,維持現狀，以後走向統一,兩者都是,同意,同意,同意,9,有工作,受雇替別人工作,,國語,台灣的外省人,單身,始終保持連線/上網狀態,有,社交媒體,中下層,柯文哲/吳欣盈,2,0,china_pride_treatment,control,,2,,,,3
R_4IpblO5dXY6vXgy,65,女性,臺中市,接近保守主義,國民黨,本地出生公民,永遠維持現狀,兩者都是,不知道,不知道,不知道,15,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,一天數個小時,有,電視,中下層,侯友宜/趙少康,1,1,taiwan_pride_treatment,independence_treatment,3,,,3,1,
R_4dTdNc1xoQUXYLR,39,女性,臺南市,自由主義,民進黨,本地出生公民,儘快宣布獨立,台灣人,同意,同意,不同意,12,沒有工作,,家管,台語,台灣閩南人,已婚,一天數個小時,有,電視,中間層,賴清德/蕭美琴,2,1,china_pride_treatment,independence_treatment,,3,,,2,
R_4Fh91PGeQLYNdXU,61,女性,桃園市,接近自由主義,不知道,本地出生公民,儘快宣布獨立,台灣人,同意,同意,不知道,15,有工作,自行創業 (自雇),,國語,台灣客家人,已婚,一天數個小時,有,社交媒體,中間層,沒有投票/投廢票,0,0,control,control,,,1,1,,2
R_42xy2uMFFcoZsVG,63,男性,基隆市,中立,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,兩者都是,同意,同意,不同意,14,有工作,受雇替別人工作,,國語,大陸各省市人,單身,始終保持連線/上網狀態,有,報刊雜誌(紙本或網路),中間層,侯友宜/趙少康,2,1,china_pride_treatment,independence_treatment,,2,,,2,
R_4gWYWm48z9KlaXT,64,男性,桃園市,接近保守主義,台灣民眾黨,本地出生公民,維持現狀，看情形再決定獨立或統一,兩者都是,不同意,同意,同意,12,有工作,受雇替別人工作,,台語,台灣閩南人,單身,始終保持連線/上網狀態,有,電視,中間層,柯文哲/吳欣盈,0,0,control,control,,,3,3,,2
R_4RYHPfBxPsDDgKB,64,男性,臺北市,自由主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,12,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,始終保持連線/上網狀態,有,電視,中間層,賴清德/蕭美琴,1,0,taiwan_pride_treatment,control,4,,,4,,1
R_42mf0InN7VaYnw1,72,男性,臺北市,接近自由主義,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不知道,不知道,同意,15,有工作,自行創業 (自雇),,國語,台灣閩南人,同居,一天數個小時,有,社交媒體,中間層,沒有投票/投廢票,1,0,taiwan_pride_treatment,control,4,,,4,,2
